hour; freq
0.08345978755690453; 0.8914463452566096
1.084977238239757; 0.8522550544323484
2.071320182094083; 0.9026438569206843
3.1031866464339917; 0.8401244167962674
4.074355083459787; 0.7794712286158632
5.075872534142643; 0.6236391912908242
6.092564491654022; 0.677760497667185
7.094081942336874; 0.7645412130637635
8.095599393019727; 0.9390357698289269
9.08194233687405; 0.6665629860031104
10.09863429438544; 0.6357698289269051
11;nan
12;nan
13;nan
15.106221547799697; 0.6674961119751166
16.122913505311082; 0.9474339035769829
17.124430955993937; 0.8895800933125971
18.12594840667679; 0.9371695178849144
19.112291350531116; 0.9082426127527218
20.128983308042493; 0.8261275272161741
21.14567526555387; 0.8046656298600311
22.1320182094082; 0.8009331259720062
23.11836115326252; 0.8074650077760498
